Date,nps,text,label,nps_scaled,Coincide
2023-04-01 05:40:08,9,Por la rapidez,4,4,True
2023-04-01 05:39:06,10,es practico,4,5,False
2023-04-01 05:34:04,10,RAPIDEZ,5,5,True
2023-04-01 05:16:04,10,facilidad,4,5,False
2023-04-01 05:13:08,10,POR BREVE,3,5,False
2023-04-01 04:55:14,10,"NO BATALLE CON LA PAGINA, FUE MUY RAPIDO Y FACIL",5,5,True
2023-04-01 04:27:28,10,Ninguno,1,5,False
2023-04-01 04:24:33,10,FACIL Y RAPIDO,5,5,True
2023-04-01 04:18:36,10,MUY CLARO,5,5,True
2023-04-01 04:02:45,10,ES FACIL,4,5,False
2023-04-01 03:59:47,10,satisfecho,4,5,False
2023-04-01 03:49:45,9,Fácil de usar,4,4,True
2023-04-01 03:43:05,10,Buen servicio,5,5,True
2023-04-01 03:41:55,10,rapido y facil,5,5,True
2023-04-01 03:41:08,10,Fue muy rápido el tramite,2,5,False
2023-04-01 03:36:26,10,Excelente servicio,5,5,True
2023-04-01 03:36:04,10,MUY FACIL Y RAPIDO,5,5,True
2023-04-01 03:31:05,10,EXCELENTE SERVICIO,5,5,True
2023-04-01 03:05:52,9,sin comentarios,1,4,False
2023-04-01 03:02:03,10,nin,3,5,False
2023-04-01 02:55:32,10,eficiencia,5,5,True
2023-04-01 02:44:21,10,es muy practico,5,5,True
2023-04-01 02:26:14,10,PORQUE ES EFICIENTE,4,5,False
2023-04-01 02:25:18,10,muy facil de comprar vuelos,5,5,True
2023-04-01 02:10:06,9,Es rápido y no le pongo el 10 por el exceso de publicidad.,4,4,True
2023-04-01 02:06:19,10,porque es más rapido,3,5,False
2023-04-01 02:05:56,10,Porque es fácil,4,5,False
2023-04-01 02:05:11,10,muy rápido,2,5,False
2023-04-01 02:02:19,9,Es muy amigable la plataforma.,5,4,False
2023-04-01 01:49:55,10,ok,3,5,False
2023-04-01 01:36:04,10,pagina sencilla,3,5,False
2023-04-01 01:35:37,10,SERVICIO,5,5,True
2023-04-01 01:35:36,9,TODO BIEN,5,4,False
2023-04-01 01:32:38,10,excelente servicio,5,5,True
2023-04-01 01:21:04,10,Todo facil,5,5,True
2023-04-01 01:19:37,10,RAPIDEZ Y FACILIDAD,5,5,True
2023-04-01 01:18:28,9,SON MUY AMABLES Y EFICIENTES,5,4,False
2023-04-01 01:05:28,10,sencillo,3,5,False
2023-04-01 00:51:36,10,por que si,3,5,False
2023-04-01 00:43:36,10,Son la mejor opción,5,5,True
2023-04-01 00:42:49,10,OK,3,5,False
2023-04-01 00:41:18,10,TIENEN SERIEDAD Y FACIL ACCESO A LA PAGINA,5,5,True
2023-04-01 00:40:33,10,excelente servicio,5,5,True
2023-04-01 00:38:12,10,need english version,3,5,False
2023-04-01 00:38:10,10,ES AMIGABLE LA PAGINA,4,5,False
2023-04-01 00:32:23,10,efectivo,5,5,True
2023-04-01 00:25:05,9,es facil,4,4,True
2023-04-01 00:03:29,10,muy facil,5,5,True
2023-04-01 00:01:04,9,MUY ÁGIL,5,4,False
2023-03-31 23:36:08,10,"Fácil la navegación, excelentes precios",5,5,True
2023-03-31 23:35:23,10,FACIL Y RAPIDO,5,5,True
2023-03-31 23:32:30,10,EXCELENTE PLATAFORMA,5,5,True
2023-03-31 23:17:31,10,Es rápido y fácil,5,5,True
2023-03-31 23:15:27,10,Buen servicio,5,5,True
2023-03-31 23:12:05,10,BUEN SERVICIO,5,5,True
2023-03-31 23:09:48,10,rapidez,5,5,True
2023-03-31 23:03:16,10,Por Excelentes,5,5,True
2023-03-31 23:03:12,10,CALIDAD-PRECIO,4,5,False
2023-03-31 22:36:24,10,todo bien y facil,5,5,True
2023-03-31 22:34:48,9,BUENSERVICIO,5,4,False
2023-03-31 22:20:04,9,TODO,5,4,False
2023-03-31 22:19:29,10,por la agilidad q se realiza,4,5,False
2023-03-31 22:14:45,9,.,3,4,False
2023-03-31 22:12:12,10,FACIL Y RAPIDO HACER EL CHECK IN,5,5,True
2023-03-31 22:10:53,10,:) POR EFICIENTES y EFICACES,5,5,True
2023-03-31 22:09:41,10,por seguridad y rapidez,5,5,True
2023-03-31 22:05:56,10,es rápido,5,5,True
2023-03-31 21:49:31,9,rapidez,5,4,False
2023-03-31 21:45:12,10,"es, como dice la chaviza, de volon pin pon",5,5,True
2023-03-31 21:31:14,10,super agil! y todo claro!,5,5,True
2023-03-31 21:30:37,10,Nunca he tenido problema al Hacer el Check,5,5,True
2023-03-31 21:28:18,10,a tiempo y suficiente informacion,4,5,False
2023-03-31 21:24:10,9,fácil y rápido,5,4,False
2023-03-31 21:11:03,10,Excelente Servicio,5,5,True
2023-03-31 21:03:42,10,Todo bien,5,5,True
2023-03-31 20:47:23,9,Rapido,5,4,False
2023-03-31 20:46:20,10,AGILIDAD,4,5,False
2023-03-31 20:45:39,10,Rápido y fácil de hacer,5,5,True
2023-03-31 20:44:05,10,"Porque es fácil, cómodo y rápido",5,5,True
2023-03-31 20:29:49,10,practicidad,4,5,False
2023-03-31 20:29:39,10,ESTA FACIL,4,5,False
2023-03-31 20:29:38,9,Fue muy amigable el sistema,5,4,False
2023-03-31 20:20:29,10,esta facilongo,4,5,False
2023-03-31 20:08:37,9,sin comentarios,1,4,False
2023-03-31 20:08:26,10,Por las facilidades en el cambio de vuelo,4,5,False
2023-03-31 20:02:06,10,Rapidez y facilidad,5,5,True
2023-03-31 20:01:14,10,"Felixibilidad, buena interfaz de usuario.",4,5,False
2023-03-31 19:42:18,9,"No es tan directo el acceso, pero es claro.",3,4,False
2023-03-31 19:40:38,10,porque es fácil de uso,3,5,False
2023-03-31 19:40:10,10,entendible todo el proceso,5,5,True
2023-03-31 19:32:26,10,Por el aservicio,4,5,False
2023-03-31 19:20:56,9,SERVICIO EFICIENTE,5,4,False
2023-03-31 19:03:41,10,excelente servicio,5,5,True
2023-03-31 19:00:57,10,claridad,4,5,False
2023-03-31 19:00:06,10,POR QUE ES MUY FACIL Y RAPIDO EL PROCESO,4,5,False
2023-03-31 18:50:04,10,Es ágil y ameniza mucho el tiempo. Gracias.,5,5,True
2023-03-31 18:48:48,10,por fácil y rápida,5,5,True
2023-03-31 18:34:22,9,"El proceso de Check-in es muy amigable, gracias...",5,4,False
2023-03-31 18:33:05,10,ME ENCANTA VOLAR CON USTEDES EXCELENTE SERVICIO,5,5,True
2023-03-31 18:32:15,9,x,5,4,False
2023-03-31 18:10:49,9,buen servicio,5,4,False
2023-03-31 18:10:40,9,Es muy cómodo y sencillo,5,4,False
2023-03-31 18:06:05,10,ES SENCILLO,3,5,False
2023-03-31 18:05:14,10,Es muy facil accesar,5,5,True
2023-03-31 17:59:26,10,muy facil gcs,5,5,True
2023-03-31 17:58:04,10,eficiente,5,5,True
2023-03-31 17:52:54,9,rapido y facil,5,4,False
2023-03-31 17:51:41,10,servicio,5,5,True
2023-03-31 17:43:58,10,muy accesible,5,5,True
2023-03-31 17:42:38,10,todo muy flexible,5,5,True
2023-03-31 17:42:10,10,BARATOS,3,5,False
2023-03-31 17:41:43,10,Todo exelente,5,5,True
2023-03-31 17:40:32,10,calidad de servicio,5,5,True
2023-03-31 17:40:11,10,Muy accesible,5,5,True
2023-03-31 17:35:53,10,BUEN SERIVICIO,5,5,True
2023-03-31 17:35:48,10,rapido,5,5,True
2023-03-31 17:33:38,10,bien,4,5,False
2023-03-31 17:33:29,10,excelente,5,5,True
2023-03-31 17:20:06,10,PORQUE SE REALIZA MUY RAPIDO,4,5,False
2023-03-31 17:19:10,10,EXCELENTE,5,5,True
2023-03-31 17:13:33,10,RAPIDEZ,5,5,True
2023-03-31 17:05:12,10,Por sus costos,4,5,False
2023-03-31 17:00:27,10,MUY RAPIDO,2,5,False
2023-03-31 16:59:36,10,es muy practico sencillo,4,5,False
2023-03-31 16:59:17,10,Facilidad para el proceso,4,5,False
2023-03-31 16:53:26,10,si,3,5,False
2023-03-31 16:51:48,10,exelente servicio gracias!,5,5,True
2023-03-31 16:50:53,10,Mu bueno,5,5,True
2023-03-31 16:49:08,10,SENCILLO Y RAPIDO EL PROCESO,5,5,True
2023-03-31 16:48:58,10,.,3,5,False
2023-03-31 16:42:24,9,Es facil y accesible,4,4,True
2023-03-31 16:35:19,10,todo muy bien,5,5,True
2023-03-31 16:32:05,10,AGIL Y RAPIDO,5,5,True
2023-03-31 16:25:57,10,Flexibilidad,4,5,False
2023-03-31 16:25:54,10,Muy rapido y eficiente,5,5,True
2023-03-31 16:23:16,10,todo de maravilla,5,5,True
2023-03-31 16:22:09,9,por que es muy rápido y con tiempo,4,4,True
2023-03-31 16:19:34,10,PRECIO,5,5,True
2023-03-31 16:15:08,9,POr que es sencillo,3,4,False
2023-03-31 16:15:06,10,facil,4,5,False
2023-03-31 16:11:52,10,POR LOS PRECIOS,4,5,False
2023-03-31 16:07:26,9,agil,3,4,False
2023-03-31 16:01:19,10,MEJOR PRECIO BENEFICIO,5,5,True
2023-03-31 15:51:48,9,POR QUE EL PROCESO ES SIMPLE Y RAPIDO,3,4,False
2023-03-31 15:51:47,10,el portal es muy claro y rapido,5,5,True
2023-03-31 15:45:45,10,excelente servicios,5,5,True
2023-03-31 15:43:57,10,.,3,5,False
2023-03-31 15:41:13,10,.,3,5,False
2023-03-31 15:35:21,10,muy práctico,5,5,True
2023-03-31 15:33:52,10,me gusta la aerolinea,4,5,False
2023-03-31 15:33:28,10,Practicidad,4,5,False
2023-03-31 15:33:26,10,RÁPIDO Y ECONÓMICO,5,5,True
2023-03-31 15:31:51,9,Es rapido,5,4,False
2023-03-31 15:29:20,10,Es práctica y amigable,4,5,False
2023-03-31 15:25:54,10,ES MUY RÁPIDO,3,5,False
2023-03-31 15:20:11,10,Por su buen servicio y la amabilidad en el trato hacia el pasajero,5,5,True
2023-03-31 15:18:12,10,SUPEREXCELENTE,5,5,True
2023-03-31 15:18:04,10,Facil de utilizar,4,5,False
2023-03-31 14:53:40,9,Disponibilidad antes que otras aerolineas,5,4,False
2023-03-31 14:40:46,9,ES AGIL,4,4,True
2023-03-31 14:36:18,10,muy facil,5,5,True
2023-03-31 14:34:10,10,BUEN SERVICIO EFECIENTES AMABILIDAD Y BUENA ORIENTACION,5,5,True
2023-03-31 14:32:17,10,meses sin intereses en los boletos,1,5,False
2023-03-31 14:24:58,10,"rapidez, eficiencia y practicidad",5,5,True
2023-03-31 14:07:05,10,EXCELENTES,5,5,True
2023-03-31 14:05:42,10,simple y eficiente proceso,5,5,True
2023-03-31 14:02:21,10,FACIL Y RAPIDO,5,5,True
2023-03-31 13:47:53,10,excelente servicio,5,5,True
2023-03-31 13:12:39,10,muy facil y rapido,5,5,True
2023-03-31 12:46:18,10,amigable la pagina,4,5,False
2023-03-31 12:44:20,10,PRECIO,5,5,True
2023-03-31 12:18:11,10,excelente servicio,5,5,True
2023-03-31 12:11:46,9,"Facilitar más los cambios de vuelos, sin costo",4,4,True
2023-03-31 11:55:42,9,Es posible hacerlo en linea,4,4,True
2023-03-31 11:26:04,10,muy puntuales,5,5,True
2023-03-31 10:49:53,10,excelente precio y servicio,5,5,True
2023-03-31 08:00:06,10,Es muy intuitivo,5,5,True
2023-03-31 07:46:51,10,La facilidad de hacer este proceso,5,5,True
2023-03-31 06:29:21,9,RAPIDEZ,5,4,False
2023-03-31 05:33:42,9,"CLARIDAD, RAPIDEZ",5,4,False
2023-03-31 05:31:35,10,facil,4,5,False
2023-03-31 05:19:25,10,MUY BUEN SERVICIO,5,5,True
2023-03-31 05:09:43,10,BIEN,4,5,False
2023-03-31 04:53:31,10,Fácil y rapido,5,5,True
2023-03-31 04:50:44,10,confianza servicio,5,5,True
2023-03-31 04:40:20,10,Por la facilidad y se puede hacer a cualquier hora,5,5,True
2023-03-31 04:32:36,10,ES MUY PRACTICO,5,5,True
2023-03-31 04:07:28,10,EXCELENTE SERVICIO,5,5,True
2023-03-31 04:04:10,10,FACIL ACCESO,4,5,False
2023-03-31 03:56:55,10,Facilidad de check-in,4,5,False
2023-03-31 03:54:14,10,rapido,5,5,True
2023-03-31 03:53:31,10,MUY SENCILLO,2,5,False
2023-03-31 03:47:16,10,precio,5,5,True
2023-03-31 03:32:03,10,Excelente servicio,5,5,True
2023-03-31 03:31:04,9,"NO SE BORRA LA PAGINA,  Y TE LLEVA D ELA MANO.",1,4,False
2023-03-31 03:12:23,10,todobien,5,5,True
2023-03-31 03:05:05,9,proceso,4,4,True
2023-03-31 03:00:40,10,RAPIDO,5,5,True
2023-03-31 03:00:17,10,ES FACIL MANEJO,4,5,False
2023-03-31 02:53:15,9,es facil,4,4,True
2023-03-31 02:47:19,10,es muy buena aerolinea,5,5,True
2023-03-31 02:42:49,10,es amigable,4,5,False
2023-03-31 02:39:40,10,facil,4,5,False
2023-03-31 02:31:46,10,FACILIDAD,4,5,False
2023-03-31 02:12:03,10,ok,3,5,False
2023-03-31 02:05:05,10,facil,4,5,False
2023-03-31 01:51:38,10,Muy sencillo todo,2,5,False
2023-03-31 01:42:14,10,excelente servicio,5,5,True
2023-03-31 01:41:19,10,fue rapida la compra,5,5,True
2023-03-31 01:34:33,10,Mi  experiencia ha  sido  buena,4,5,False
2023-03-31 01:33:25,10,bueno,4,5,False
2023-03-31 01:24:08,10,Rapido y preciso en las indicaciones,5,5,True
2023-03-31 01:23:38,10,Porque es sencilla en su navegación y operación.,4,5,False
2023-03-31 01:14:54,10,muy ágil y sencillo,5,5,True
2023-03-31 01:04:13,10,TODO BIEN,5,5,True
2023-03-31 01:03:44,10,.,3,5,False
2023-03-31 01:01:08,10,SIEMPRE TODO BIEN,5,5,True
2023-03-31 00:59:22,10,"Rapido, con la información completa.",5,5,True
2023-03-31 00:58:04,10,Todo ha sido muy amigable,5,5,True
2023-03-31 00:57:45,10,Hasta el momento todo bien,5,5,True
2023-03-31 00:57:45,9,ME GUSTA LA PAGINA,4,4,True
2023-03-31 00:49:16,10,FACIL DE USAR Y FACILITA EL ABORDAJE,4,5,False
2023-03-31 00:43:40,10,Agil y rápido,5,5,True
2023-03-31 00:43:18,10,eficientes,5,5,True
2023-03-31 00:35:37,10,Es fácil,4,5,False
2023-03-31 00:25:09,10,"rápido, muy claro y eficiente",5,5,True
2023-03-31 00:19:06,10,MUY RAPIDO EL TRAMITE,5,5,True
2023-03-31 00:02:35,10,PAGINA AMIGABLE Y CLARA,4,5,False
2023-03-31 00:02:04,10,accesible,4,5,False
2023-03-30 23:52:50,10,ES SENCILLO.,3,5,False
2023-03-30 23:39:54,10,SERVICIO Y PRECIO,5,5,True
2023-03-30 23:37:04,10,fue rápido el proceso,4,5,False
2023-03-30 23:34:29,10,BUEN SERVICIO,5,5,True
2023-03-30 23:33:50,10,Sencilla,3,5,False
2023-03-30 23:28:11,10,"BUenos precios, facil para documentarse",4,5,False
2023-03-30 23:25:55,10,POR VELOZ,5,5,True
2023-03-30 23:23:04,10,MUY ACCESIBLE,5,5,True
2023-03-30 23:21:40,10,todo es practico,5,5,True
2023-03-30 23:19:04,9,X,5,4,False
2023-03-30 23:05:43,10,ES MUY FACIL Y RAPIDO,5,5,True
2023-03-30 23:01:21,10,ES PRACTICO,4,5,False
2023-03-30 22:47:26,9,bien,4,4,True
2023-03-30 22:45:19,10,rápido,5,5,True
2023-03-30 22:39:56,10,opciones,4,5,False
2023-03-30 22:36:54,9,.,3,4,False
2023-03-30 22:34:05,9,Es sencillo,3,4,False
2023-03-30 22:31:36,10,3,5,5,True
2023-03-30 22:28:29,10,OK,3,5,False
2023-03-30 22:27:28,10,Facil y rapido,5,5,True
2023-03-30 22:27:10,10,TODO MUY BIEN,5,5,True
2023-03-30 22:20:18,10,Por la facilidad de poder hacerlo en linea y  la rapidez,5,5,True
2023-03-30 22:14:41,10,PRACTICA Y EFICIENTE,5,5,True
2023-03-30 22:13:22,10,a tiempo,5,5,True
2023-03-30 22:10:28,10,FACIL DE ENTENDER,4,5,False
2023-03-30 22:09:49,10,Precio,5,5,True
2023-03-30 22:04:55,9,Muy ágil y práctico,5,4,False
2023-03-30 22:00:28,10,Eficaz y rápido,5,5,True
2023-03-30 21:59:14,10,porque es un buen sitio para viajes recomendado a todas las personas que quieran viajar,4,5,False
2023-03-30 21:54:06,10,Agilidad,4,5,False
2023-03-30 21:52:18,10,PORQUE ES AMIGABLE,4,5,False
2023-03-30 21:51:10,10,POR LA CLARIDAD Y FACILIDAD EN EL PROCESO,5,5,True
2023-03-30 21:50:05,9,Es un proceso fácil de realizar,4,4,True
2023-03-30 21:41:18,10,es rápido y desde la comodidad de tu hogar u oficina,5,5,True
2023-03-30 21:39:04,10,RÁPIDO Y CONFIABLE,5,5,True
2023-03-30 21:31:17,10,"Es facil hacerlo, se comprende muy bien",4,5,False
2023-03-30 21:24:32,10,Siempre muy accesible,5,5,True
2023-03-30 21:24:12,10,SIEMPRE COMPRO EN VIVA,5,5,True
2023-03-30 21:21:32,9,evitas filas,1,4,False
2023-03-30 21:19:03,10,facil,4,5,False
2023-03-30 21:10:27,10,rapido,5,5,True
2023-03-30 21:07:57,10,flexibilidad,4,5,False
2023-03-30 21:03:27,10,Facilidad de check in,4,5,False
2023-03-30 20:59:22,10,es mas rapido,3,5,False
2023-03-30 20:54:04,9,el proceso es claro y conciso,4,4,True
2023-03-30 20:44:46,10,Pagina muy amigable,5,5,True
2023-03-30 20:43:04,9,nada,1,4,False
2023-03-30 20:39:09,10,chido,3,5,False
2023-03-30 20:37:54,9,facil,4,4,True
2023-03-30 20:31:16,10,ok,3,5,False
2023-03-30 20:24:32,10,FÁCIL Y AMIGABLE EL PROCESO,4,5,False
2023-03-30 20:22:13,10,MUY ENTENDIBLE,5,5,True
2023-03-30 20:16:35,9,"va siendo amable el proceso, sobre todo para quien tiene poca experiencia de navegar",4,4,True
2023-03-30 20:10:41,10,RAPIDEZ,5,5,True
2023-03-30 20:02:12,10,BUENOS,5,5,True
2023-03-30 19:56:21,9,EXCELENTES TARIFAS,5,4,False
2023-03-30 19:45:30,10,muy completo,5,5,True
2023-03-30 19:44:18,9,Es facil,4,4,True
2023-03-30 19:43:39,10,hasta ahora todo excelente pero aun no tengo mi check-in,4,5,False
2023-03-30 19:42:04,10,porque es facil,4,5,False
2023-03-30 19:38:39,10,muy  bien gracias,5,5,True
2023-03-30 19:33:23,10,Economico,4,5,False
2023-03-30 19:33:17,10,Eficiente,5,5,True
2023-03-30 19:33:11,10,MUY EFICIENTES,5,5,True
2023-03-30 19:32:48,10,POR SUS PRECIOS,4,5,False
2023-03-30 19:31:17,10,"excelente servicio, facil y rapida realizacion",5,5,True
2023-03-30 19:29:48,10,GRACIAS,5,5,True
2023-03-30 19:24:42,10,TODO OK,5,5,True
2023-03-30 19:19:39,10,Muy rápido y eficiente,5,5,True
2023-03-30 19:16:31,9,Efectivo y rápido,5,4,False
2023-03-30 19:12:26,10,Facil y rapido,5,5,True
2023-03-30 19:09:24,10,Buen servicio,5,5,True
2023-03-30 19:08:53,10,buen servicio  y buenas tarifas,5,5,True
2023-03-30 19:08:04,9,no encuentro el comprobante,1,4,False
2023-03-30 18:58:47,10,BUEN SERVICIO,5,5,True
2023-03-30 18:55:17,10,FACIL Y RAPIDO,5,5,True
2023-03-30 18:52:34,9,bien,4,4,True
2023-03-30 18:50:06,10,FACILITA TODO EL PROCESO DE ABORDAJE,4,5,False
2023-03-30 18:36:45,10,FACILIDADES EN LA APLICACION,4,5,False
2023-03-30 18:34:56,9,Facilidad de uso,4,4,True
2023-03-30 18:33:04,10,FACIL Y SENCILLO,4,5,False
2023-03-30 18:26:34,9,economico y buen servicio,5,4,False
2023-03-30 18:25:06,9,La facilidad de realizarla.,4,4,True
2023-03-30 18:20:05,10,40bkle,3,5,False
2023-03-30 18:15:09,10,puntualidad ??,3,5,False
2023-03-30 18:14:38,10,Servicio Eficiente,5,5,True
2023-03-30 18:10:19,9,Fácil de llevar a cabo el proceso de Check-In,4,4,True
2023-03-30 18:10:06,10,buen servicio,5,5,True
2023-03-30 18:07:05,9,por las ofertas,5,4,False
2023-03-30 18:06:08,10,Porque esta simple,3,5,False
2023-03-30 17:52:05,9,esta bien la pagina,4,4,True
2023-03-30 17:46:21,10,vuelos baratos,4,5,False
2023-03-30 17:39:26,10,FACIL,4,5,False
2023-03-30 17:33:05,9,RAPIDEZ,5,4,False
2023-03-30 17:31:33,10,Es buena,4,5,False
2023-03-30 17:31:20,10,excelente srvicio,5,5,True
2023-03-30 17:24:08,10,Por la facilidad de hacerlo,4,5,False
2023-03-30 17:23:39,10,Es sencillo y facil y bien hecha,4,5,False
2023-03-30 17:13:16,10,gracias,5,5,True
2023-03-30 17:10:26,10,excelente servicio,5,5,True
2023-03-30 17:08:27,10,RAPIDEZ,5,5,True
2023-03-30 17:00:15,10,Fácil de hacer,4,5,False
2023-03-30 16:59:54,10,Excelente servicio.,5,5,True
2023-03-30 16:57:36,10,BIEN,4,5,False
2023-03-30 16:54:06,9,cómodo,4,4,True
2023-03-30 16:52:49,10,sencillo y rapido,5,5,True
2023-03-30 16:48:04,10,ES MUY FACIL,5,5,True
2023-03-30 16:47:12,9,sencillo,3,4,False
2023-03-30 16:42:12,9,ok,3,4,False
2023-03-30 16:41:18,10,todo ok,5,5,True
2023-03-30 16:34:37,9,.,3,4,False
2023-03-30 16:30:18,10,PRACTICO,4,5,False
2023-03-30 16:30:07,10,rapido comodo y accesible,5,5,True
2023-03-30 16:29:57,10,rapido comodo y accesible,5,5,True
2023-03-30 16:27:36,10,eficiencia,5,5,True
2023-03-30 16:27:16,9,12313213213,1,4,False
2023-03-30 16:15:52,10,"Todo excelente, gracias!",5,5,True
2023-03-30 16:11:44,10,muy bueno,5,5,True
2023-03-30 16:11:08,10,Funciona bien yes rápido,4,5,False
2023-03-30 16:06:48,9,BUENO,4,4,True
2023-03-30 16:02:13,9,no fue dificil,3,4,False
2023-03-30 15:59:27,10,GRACIAS,5,5,True
2023-03-30 15:58:50,10,precios bajos,2,5,False
2023-03-30 15:58:37,10,EXCELENTE SERVICIO,5,5,True
2023-03-30 15:49:34,10,buena interacción con la pagina y buenos precios,4,5,False
2023-03-30 15:47:44,10,facil y rapido,5,5,True
2023-03-30 15:47:41,10,FUE RÁPIDO Y SENCILLO,5,5,True
2023-03-30 15:40:24,10,FACILIDAD DE COMPRA Y SIEMPRE HE VOLADO CON USTEDES,5,5,True
2023-03-30 15:40:19,10,POR PRACTICIDAD,4,5,False
2023-03-30 15:34:39,10,Precios - Atencion al usuario,4,5,False
2023-03-30 15:27:44,10,todo excelente siempre,5,5,True
2023-03-30 15:20:41,10,FACIL Y AGIL,5,5,True
2023-03-30 14:55:18,10,ES MUY FÁCIL DE HACER Y TE AHORRA TIEMPO,5,5,True
2023-03-30 14:47:17,10,si,3,5,False
2023-03-30 14:42:14,9,"Hasta ahora todo bien, espero siga el buen servicio.",5,4,False
2023-03-30 14:40:41,9,BUEN SERVICIO,5,4,False
2023-03-30 14:39:41,10,por el precio,4,5,False
2023-03-30 14:38:22,10,Tiene una interfaz amigable.,4,5,False
2023-03-30 14:21:46,10,rapido y amigable,5,5,True
2023-03-30 14:11:28,10,es fácil de usar,4,5,False
2023-03-30 14:11:12,10,es muy sencillo,2,5,False
2023-03-30 14:09:54,10,"Es fácil, rápido y sencillo",5,5,True
2023-03-30 14:08:32,10,excelente,5,5,True
2023-03-30 14:00:41,10,Por su facilidad.,4,5,False
2023-03-30 14:00:06,10,POR SERVICIO,5,5,True
2023-03-30 13:50:44,9,ES SENCILLO,3,4,False
2023-03-30 13:48:29,10,EXCELENTE SERVICIO,5,5,True
2023-03-30 13:05:21,10,MUY SENCILLO Y RAPIDO,5,5,True
2023-03-30 13:02:56,10,Rapido y facil,5,5,True
2023-03-30 13:02:49,10,AGIL Y DINAMICO,5,5,True
2023-03-30 12:49:08,10,es muy sencillo y practici,4,5,False
2023-03-30 12:22:07,10,May Facil dew acceded a los links,4,5,False
2023-03-30 12:07:50,9,Facil Check In,4,4,True
2023-03-30 09:34:04,10,rapido,5,5,True
2023-03-30 08:00:54,10,es muy rápido y eficiente,5,5,True
2023-03-30 07:58:19,10,es sencillo,3,5,False
2023-03-30 06:39:05,10,Muy bien,5,5,True
2023-03-30 06:36:25,10,rapidez,5,5,True
2023-03-30 06:24:57,10,muy practico,5,5,True
2023-03-30 06:11:44,10,Por ser una nueva opción para volar,5,5,True
2023-03-30 06:02:09,10,Es intuitiva,4,5,False
2023-03-30 05:57:39,9,muy agil,5,4,False
2023-03-30 05:52:40,9,ESTÁ BIEN,4,4,True
2023-03-30 05:47:46,10,Son económicos y atentos con sus clientes,4,5,False
2023-03-30 05:19:23,10,FACIL,4,5,False
2023-03-30 05:19:04,10,Facilita la información solicitada.,4,5,False
2023-03-30 05:15:06,10,Es rápido,5,5,True
2023-03-30 05:03:31,10,Es muy rápido,3,5,False
2023-03-30 04:51:55,9,SENCILLO Y EFECTIVO,5,4,False
2023-03-30 04:49:51,10,Rapidez,5,5,True
2023-03-30 04:49:05,9,Fue fácil y practico para realizar el trámite,4,4,True
2023-03-30 04:48:06,10,GRAX,5,5,True
2023-03-30 04:44:21,9,Gracias,5,4,False
2023-03-30 04:44:16,10,"Por sencillo y fácil, agiliza nuestro viaje",4,5,False
2023-03-30 04:39:14,10,EXCELENTE SERVICIO,5,5,True
2023-03-30 04:34:17,10,Muy sencillo,2,5,False
2023-03-30 04:31:23,10,Gracias,5,5,True
2023-03-30 04:21:05,9,mas facil,3,4,False
2023-03-30 04:15:33,9,mejora mi experiencia de volar,3,4,False
2023-03-30 04:05:36,10,intuitiva,5,5,True
2023-03-30 03:59:13,10,rapido y facil,5,5,True
2023-03-30 03:57:25,10,.,3,5,False
2023-03-30 03:55:37,10,"BUEN SERVICIO, EXCELENTE SITIO PARA NAVEGAR Y COMPRAR BOLETOS AVION.",5,5,True
2023-03-30 03:43:42,9,es fácil.,4,4,True
2023-03-30 03:33:18,10,Muy amigable,5,5,True
2023-03-30 03:20:06,10,Son buenos,5,5,True
2023-03-30 03:16:38,9,.,3,4,False
2023-03-30 03:14:14,10,por amables,5,5,True
2023-03-30 02:59:08,10,Bien fácil por computadora :),4,5,False
2023-03-30 02:57:18,10,FACILIDAD,4,5,False
2023-03-30 02:49:12,10,Fácil y rápido,5,5,True
2023-03-30 02:48:32,10,ES RÁPIDO,5,5,True
2023-03-30 02:28:14,9,facil,4,4,True
2023-03-30 02:28:04,9,El sistema de Check In pueda realizar minimo en 1 semana despues de comprar pase de abordo,1,4,False
2023-03-30 02:24:50,10,porque no trae tanta contenido el chec in solo pones el numero de reservacion y listo,1,5,False
2023-03-30 02:21:24,10,Es rapido y facil,5,5,True
2023-03-30 02:06:04,10,h,5,5,True
2023-03-30 02:02:55,10,MUY RÁPIDO Y PRÁCTICO,5,5,True
2023-03-30 01:55:05,9,ES MUY AMIGABLE,5,4,False
2023-03-30 01:48:55,10,rapidez,5,5,True
2023-03-30 01:46:39,10,Fácil y muy cómodo,5,5,True
2023-03-30 01:46:16,10,Si,3,5,False
2023-03-30 01:44:48,10,GRACIAS UN POCO TARDADO PARA HACER CHECK IN,3,5,False
2023-03-30 01:31:11,10,ES MUY SENCILLO EL PROCESO,3,5,False
2023-03-30 01:29:57,10,Es muy practico,5,5,True
2023-03-30 01:29:42,10,Es muy facil y practico.,5,5,True
2023-03-30 01:28:47,10,fue rapido,5,5,True
2023-03-30 01:23:27,10,FUE FACIL,4,5,False
2023-03-30 01:22:22,10,Eficiente y facil de entender / navegar,5,5,True
2023-03-30 01:21:04,10,Por ser un proceso fácil y rápido,4,5,False
2023-03-30 01:19:05,10,Por la facilidad para usarla,4,5,False
2023-03-30 01:18:20,10,OK,3,5,False
2023-03-30 01:14:27,9,porque es sencillo realizar el check-in,3,4,False
2023-03-30 01:11:26,10,rapida,5,5,True
